CHEBI:heme	partOf	complex(a(CHEBI:heme), a(CHEBI:thioester))
CHEBI:heme	partOf	complex(a(CHEBI:heme), a(HM:"Atheroma lipid"))
CHEBI:heme	partOf	complex(a(CHEBI:heme), a(MESH:"ethyl 6-(N-(2-chloro-4-fluorophenyl)sulfamoyl)cyclohex-1-ene-1-carboxylate"))
CHEBI:heme	partOf	complex(a(CHEBI:heme), a(MESH:Lipopolysaccharides))
CHEBI:heme	partOf	complex(a(CHEBI:heme), p(HGNC:ALB))
CHEBI:heme	partOf	complex(a(CHEBI:heme), p(HGNC:HPX))
CHEBI:heme	partOf	complex(a(CHEBI:heme), p(INTERPRO:"NEAT domain"))
CHEBI:heme	partOf	complex(a(CHEBI:heme), p(MGI:Dock8))
CHEBI:heme	partOf	complex(a(CHEBI:heme), p(MGI:Hpx))
CHEBI:heme	partOf	complex(a(CHEBI:heme), p(MGI:Tlr4))
CHEBI:heme	partOf	complex(a(CHEBI:heme), p(PFAM:C1q))
CHEBI:heme	positiveCorrelation	CHEBI:"carbon monoxide"
CHEBI:heme	positiveCorrelation	CHEBI:"hydrogen peroxide"
CHEBI:heme	positiveCorrelation	CHEBI:"iron(2+)"
CHEBI:heme	positiveCorrelation	CHEBI:"oxidised LDL"
CHEBI:heme	positiveCorrelation	CHEBI:biliverdin
CHEBI:heme	positiveCorrelation	CHEBI:peroxynitrite
CHEBI:heme	positiveCorrelation	GO:"actin cytoskeleton reorganization"
CHEBI:heme	positiveCorrelation	GO:"blood coagulation, extrinsic pathway"
CHEBI:heme	positiveCorrelation	GO:"endothelial cell activation"
CHEBI:heme	positiveCorrelation	GO:"granulocyte activation"
CHEBI:heme	positiveCorrelation	GO:"inflammatory response"
CHEBI:heme	positiveCorrelation	GO:"leukocyte activation"
CHEBI:heme	positiveCorrelation	GO:"leukocyte adhesion to vascular endothelial cell"
CHEBI:heme	positiveCorrelation	GO:"leukocyte migration involved in inflammatory response"
CHEBI:heme	positiveCorrelation	GO:"neutrophil activation"
CHEBI:heme	positiveCorrelation	GO:"protein oxidation"
CHEBI:heme	positiveCorrelation	GO:"regulation of vascular permeability"
CHEBI:heme	positiveCorrelation	HGNC:AMBP
CHEBI:heme	positiveCorrelation	HGNC:BACH1
CHEBI:heme	positiveCorrelation	HGNC:HMOX1
CHEBI:heme	positiveCorrelation	HGNC:HP
CHEBI:heme	positiveCorrelation	HGNC:NLRP3
CHEBI:heme	positiveCorrelation	HGNC:TLR4
CHEBI:heme	positiveCorrelation	HM:"endothelial lesions"
CHEBI:heme	positiveCorrelation	HM:"nitrite oxidation"
CHEBI:heme	positiveCorrelation	HM:"oxidative reactions"
CHEBI:heme	positiveCorrelation	HM:"stored erythrocytes"
CHEBI:heme	positiveCorrelation	HM:"vaso-occlusive crisis"
CHEBI:heme	positiveCorrelation	HP:"Left ventricular systolic dysfunction"
CHEBI:heme	positiveCorrelation	MESH:"Anemia, Sickle Cell"
CHEBI:heme	positiveCorrelation	MESH:"Bacterial Load"
CHEBI:heme	positiveCorrelation	MESH:"Cell Adhesion Molecules"
CHEBI:heme	positiveCorrelation	MESH:"Erythrocyte Deformability"
CHEBI:heme	positiveCorrelation	MESH:"Lipid Peroxidation"
CHEBI:heme	positiveCorrelation	MESH:"Lipid Peroxides"
CHEBI:heme	positiveCorrelation	MESH:"Lung Injury"
CHEBI:heme	positiveCorrelation	MESH:"Mitochondrial Diseases"
CHEBI:heme	positiveCorrelation	MESH:"Oxidative Stress"
CHEBI:heme	positiveCorrelation	MESH:"Platelet Activation"
CHEBI:heme	positiveCorrelation	MESH:"Pre-Eclampsia"
CHEBI:heme	positiveCorrelation	MESH:"Reactive Oxygen Species"
CHEBI:heme	positiveCorrelation	MESH:"Reperfusion Injury"
CHEBI:heme	positiveCorrelation	MESH:"Unfolded Protein Response"
CHEBI:heme	positiveCorrelation	MESH:"Vascular Diseases"
CHEBI:heme	positiveCorrelation	MESH:"beta-Thalassemia"
CHEBI:heme	positiveCorrelation	MESH:Cytokines
CHEBI:heme	positiveCorrelation	MESH:Erythrocytes
CHEBI:heme	positiveCorrelation	MESH:Hemolysis
CHEBI:heme	positiveCorrelation	MESH:Inflammation
CHEBI:heme	positiveCorrelation	MESH:Malaria
CHEBI:heme	positiveCorrelation	MESH:Pain
CHEBI:heme	positiveCorrelation	MESH:Thrombosis
CHEBI:heme	positiveCorrelation	MGI:Bach1
CHEBI:heme	positiveCorrelation	MGI:Casp1
CHEBI:heme	positiveCorrelation	MGI:Hmgb1
CHEBI:heme	positiveCorrelation	MGI:Icam1
CHEBI:heme	positiveCorrelation	MGI:Nlrp3
CHEBI:heme	positiveCorrelation	MGI:P2rx4
CHEBI:heme	positiveCorrelation	MGI:P2rx7
CHEBI:heme	positiveCorrelation	MGI:Sele
CHEBI:heme	positiveCorrelation	MGI:Slc40a1
CHEBI:heme	positiveCorrelation	MGI:Tnf
CHEBI:heme	positiveCorrelation	MGI:Vcam1
CHEBI:heme	positiveCorrelation	PFAM:Proteasome
CHEBI:hemin	partOf	complex(a(CHEBI:hemin), p(HGNC:HPX))
CHEBI:hemin	partOf	complex(a(CHEBI:hemin), p(HGNC:SERPINA1))
CHEBI:hydroperoxide	negativeCorrelation	MESH:"Erythrocyte Deformability"
CHEBI:hydroperoxide	negativeCorrelation	MGI:Prdx2
CHEBI:hydroperoxide	negativeCorrelation	PFAM:GSHPx
CHEBI:hydroperoxyl	increasesAmountOf	MESH:"Lipid Peroxidation"
CHEBI:isoflurane	decreasesAmountOf	MESH:"Nitric Oxide Synthase"
CHEBI:lactate	positiveCorrelation	HGNC:HBB
CHEBI:lactate	positiveCorrelation	HGNC:HP
CHEBI:lecithin	negativeCorrelation	MESH:Hemolysis
CHEBI:lipopolysaccharide	increasesAmountOf	GO:"cell death"
CHEBI:lipopolysaccharide	increasesAmountOf	HGNC:HBB
CHEBI:lipopolysaccharide	increasesAmountOf	MESH:"Osmotic Fragility"
CHEBI:lipopolysaccharide	increasesAmountOf	MESH:Cytokines
CHEBI:lipopolysaccharide	negativeCorrelation	MGI:Slc40a1
CHEBI:lipopolysaccharide	partOf	complex(a(CHEBI:lipopolysaccharide), p(HGNC:TLR4))
CHEBI:lipopolysaccharide	positiveCorrelation	CHEBI:"iron(2+)"
CHEBI:malonaldehyde	positiveCorrelation	MESH:"Lipid Peroxidation"
CHEBI:malonaldehyde	positiveCorrelation	MESH:"Oxidative Stress"
CHEBI:malonaldehyde	positiveCorrelation	MESH:Inflammation
CHEBI:methemoglobin	activityDirectlyPositivelyRegulatesActivityOf	MESH:"Mitogen-Activated Protein Kinases"
CHEBI:methemoglobin	increasesAmountOf	CHEBI:heme
CHEBI:methemoglobin	increasesAmountOf	MGI:Fth1
CHEBI:methemoglobin	increasesAmountOf	MGI:Hmox1
CHEBI:methemoglobin	negativeCorrelation	HGNC:HP
CHEBI:methemoglobin	negativeCorrelation	MGI:Prdx2
CHEBI:methemoglobin	partOf	complex(a(CHEBI:"iron trichloride"), a(CHEBI:methemoglobin))
CHEBI:methemoglobin	partOf	complex(a(CHEBI:methemoglobin), p(HGNC:HPX))
CHEBI:methemoglobin	positiveCorrelation	CHEBI:"hydrogen peroxide"
CHEBI:methemoglobin	positiveCorrelation	HM:"stored erythrocytes"
CHEBI:methemoglobin	positiveCorrelation	MESH:"Blood Transfusion"
CHEBI:methemoglobin	positiveCorrelation	MESH:Hemolysis
CHEBI:nitrite	negativeCorrelation	HM:"stored erythrocytes"
CHEBI:nitrite	partOf	complex(a(CHEBI:"hydrogen peroxide"), a(CHEBI:heme), a(CHEBI:nitrite))
CHEBI:oxyhemoglobin	increasesAmountOf	CHEBI:methemoglobin
CHEBI:oxyhemoglobin	positiveCorrelation	HM:"nitrite oxidation"
CHEBI:oxyhemoglobin	positiveCorrelation	HM:"stored erythrocytes"
CHEBI:oxysterol	positiveCorrelation	HM:"Atheromatous lesions"
CHEBI:peroxynitrite	negativeCorrelation	MGI:Prdx2
CHEBI:peroxynitrite	positiveCorrelation	CHEBI:heme
CHEBI:protoporphyrin	increasesAmountOf	MGI:Hmox1
CHEBI:protoporphyrin	increasesAmountOf	MGI:Il1b
CHEBI:protoporphyrin	partOf	complex(a(CHEBI:"tin atom"), a(CHEBI:protoporphyrin))
CHEBI:quinine	negativeCorrelation	GO:"actin cytoskeleton reorganization"
CHEBI:quinine	negativeCorrelation	MESH:"Bacterial Load"
CHEBI:quinine	positiveCorrelation	MESH:Phagocytosis
CHEBI:thioester	partOf	complex(a(CHEBI:heme), a(CHEBI:thioester))
CHEBI:thiol	partOf	complex(a(CHEBI:"lead(2+)"), a(CHEBI:thiol))
CHEBI:uroporphyrin	positiveCorrelation	MESH:"Porphyria, Erythropoietic"
GO:"actin cytoskeleton reorganization"	negativeCorrelation	CHEBI:quinine
GO:"actin cytoskeleton reorganization"	negativeCorrelation	MESH:Phagocytosis
GO:"actin cytoskeleton reorganization"	positiveCorrelation	CHEBI:heme
GO:"actin cytoskeleton reorganization"	positiveCorrelation	MGI:Dock8
GO:"apoptotic process"	negativeCorrelation	MESH:"Porphyria, Erythropoietic"
GO:"blood coagulation, extrinsic pathway"	positiveCorrelation	CHEBI:heme
GO:"blood coagulation, fibrin clot formation"	positiveCorrelation	HP:"Microangiopathic hemolytic anemia"
GO:"cell death"	negativeCorrelation	MGI:Eif2ak1
GO:"cell migration"	positiveCorrelation	RGD:Mapk1
GO:"cell proliferation"	positiveCorrelation	RGD:Mapk1
GO:"cellular homeostasis"	negativeCorrelation	CHEBI:heme
GO:"cellular homeostasis"	positiveCorrelation	PFAM:Proteasome
GO:"cellular respiration"	negativeCorrelation	MESH:ferrylhemoglobin
GO:"cellular response to oxidative stress"	positiveCorrelation	MESH:"Proteasome Inhibitors"
GO:"complement activation"	association	MESH:Malaria
GO:"complement activation"	increasesAmountOf	MESH:Eryptosis
GO:"complement activation"	increasesAmountOf	MESH:Hemolysis
GO:"complement activation"	increasesAmountOf	MESH:Inflammation
GO:"complement activation"	positiveCorrelation	MESH:"Cell Membrane Permeability"
GO:"complement activation"	positiveCorrelation	MESH:Hemolysis
GO:"complement activation, alternative pathway"	positiveCorrelation	HM:erythrophagocytosis
GO:"complement activation, alternative pathway"	positiveCorrelation	MESH:"Atypical Hemolytic Uremic Syndrome"
GO:"endothelial cell activation"	association	MESH:Cytokines
GO:"endothelial cell activation"	decreasesAmountOf	CHEBI:"nitric oxide"
GO:"endothelial cell activation"	positiveCorrelation	CHEBI:heme
GO:"engulfment of apoptotic cell"	negativeCorrelation	CHEBI:heme
GO:"erythrocyte apoptotic process"	negativeCorrelation	MGI:Eif2ak1
GO:"erythrocyte apoptotic process"	positiveCorrelation	CHEBI:"lead nitrate"
GO:"erythrocyte differentiation"	negativeCorrelation	CHEBI:"lead nitrate"
GO:"erythrocyte differentiation"	negativeCorrelation	CHEBI:cadmium
GO:"erythrocyte differentiation"	positiveCorrelation	HGNC:EIF2AK1
GO:"erythrocyte differentiation"	positiveCorrelation	MGI:Eif2ak1
GO:"erythrocyte enucleation"	positiveCorrelation	MGI:Eif2ak1
GO:"glucose catabolic process"	increasesAmountOf	MESH:Hypoglycemia
GO:"granulocyte activation"	positiveCorrelation	CHEBI:heme
GO:"heme catabolic process"	increasesAmountOf	CHEBI:"carbon monoxide"
GO:"heme catabolic process"	increasesAmountOf	CHEBI:"iron(2+)"
GO:"heme catabolic process"	increasesAmountOf	MESH:Biliverdine
GO:"heme catabolic process"	positiveCorrelation	HGNC:HMOX1
GO:"heme transport"	positiveCorrelation	HGNC:SLC48A1
GO:"inflammatory response"	negativeCorrelation	MGI:Hpx
GO:"inflammatory response"	positiveCorrelation	CHEBI:"iron(2+)"
GO:"inflammatory response"	positiveCorrelation	CHEBI:heme
GO:"inflammatory response"	positiveCorrelation	HGNC:IL1B
GO:"inflammatory response"	positiveCorrelation	HGNC:TLR4
GO:"inflammatory response"	positiveCorrelation	HM:"macrophage M1 polarization"
GO:"inflammatory response"	positiveCorrelation	MESH:"Knee Injuries"
GO:"inflammatory response"	positiveCorrelation	MESH:"Reactive Oxygen Species"
GO:"inflammatory response"	positiveCorrelation	MESH:Inflammation
GO:"iron ion homeostasis"	positiveCorrelation	HGNC:HAMP
GO:"leukocyte activation"	positiveCorrelation	CHEBI:heme
GO:"leukocyte adhesion to vascular endothelial cell"	positiveCorrelation	CHEBI:"iron trichloride"
GO:"leukocyte adhesion to vascular endothelial cell"	positiveCorrelation	CHEBI:heme
GO:"leukocyte migration involved in inflammatory response"	positiveCorrelation	CHEBI:heme
GO:"lipid homeostasis"	positiveCorrelation	HGNC:NR1H2
GO:"mitochondrial depolarization"	positiveCorrelation	MESH:ferrylhemoglobin
GO:"mitochondrial respiratory chain complex IV"	partOf	complex(a(GO:"mitochondrial respiratory chain complex IV"))
GO:"necroptotic process"	negativeCorrelation	CHEBI:"desferrioxamine B"
GO:"neutrophil activation"	positiveCorrelation	CHEBI:heme
GO:"neutrophil activation"	positiveCorrelation	MESH:"Extracellular Traps"
GO:"nitric oxide mediated signal transduction"	positiveCorrelation	HM:"stored erythrocytes"
GO:"nitric oxide-cGMP-mediated signaling pathway"	increasesAmountOf	GO:vasodilation
GO:"platelet activation"	positiveCorrelation	HP:"Paroxysmal nocturnal hemoglobinuria"
GO:"protein oxidation"	positiveCorrelation	CHEBI:heme
GO:"protein oxidation"	positiveCorrelation	MESH:"Oxidative Stress"
GO:"regulation of glucose-6-phosphatase activity"	negativeCorrelation	HGNC:HBB
GO:"regulation of vascular permeability"	positiveCorrelation	CHEBI:heme
GO:"tissue regeneration"	positiveCorrelation	MGI:Mki67
GO:aging	positiveCorrelation	MESH:"Osteoarthritis, Knee"
GO:vasoconstriction	negativeCorrelation	CHEBI:"nitric oxide"
GO:vasoconstriction	positiveCorrelation	HGNC:HBB
GO:vasoconstriction	positiveCorrelation	MESH:Hemolysis
HGNC:ADAMTS13	decreasesAmountOf	HM:Thrombus
HGNC:ADAMTS13	negativeCorrelation	MESH:"Purpura, Thrombotic Thrombocytopenic"
HGNC:ALB	activityDirectlyNegativelyRegulatesActivityOf	MESH:"Reactive Nitrogen Species"
HGNC:ALB	decreasesAmountOf	CHEBI:"3-nitrotyrosine"
HGNC:ALB	decreasesAmountOf	CHEBI:"phosphatidyl-L-serine"
HGNC:ALB	decreasesAmountOf	CHEBI:heme
HGNC:ALB	decreasesAmountOf	HM:"Heme cytotoxicity"
HGNC:ALB	decreasesAmountOf	MESH:"Erythrocyte Aggregation"
HGNC:ALB	decreasesAmountOf	MESH:"Lipid Peroxidation"
HGNC:ALB	decreasesAmountOf	MESH:"Protein Carbonylation"
HGNC:ALB	negativeCorrelation	MESH:Apoptosis
HGNC:ALB	partOf	complex(a(CHEBI:heme), p(HGNC:ALB))
HGNC:ALB	positiveCorrelation	MESH:"Cell Survival"
HGNC:AMBP	decreasesAmountOf	CHEBI:Catalase
HGNC:AMBP	decreasesAmountOf	CHEBI:heme
HGNC:AMBP	decreasesAmountOf	HGNC:FLT1
HGNC:AMBP	decreasesAmountOf	HGNC:SOD1
HGNC:AMBP	decreasesAmountOf	HM:"Oxidative damage"
HGNC:AMBP	decreasesAmountOf	MESH:"Oxidative Stress"
HGNC:AMBP	decreasesAmountOf	MESH:Phagocytosis
HGNC:AMBP	increasesAmountOf	CHEBI:Catalase
HGNC:AMBP	increasesAmountOf	HGNC:IL6
HGNC:AMBP	increasesAmountOf	HGNC:SOD2
HGNC:AMBP	negativeCorrelation	MESH:Necrosis
HGNC:AMBP	positiveCorrelation	CHEBI:heme
HGNC:AMBP	positiveCorrelation	HGNC:HBB
HGNC:AMBP	positiveCorrelation	HM:"Oxidative damage"
HGNC:AMBP	positiveCorrelation	HP:"regulation of systemic arterial blood pressure"
HGNC:AMBP	positiveCorrelation	HP:Preeclampsia
HGNC:AMBP	positiveCorrelation	MESH:"Kidney Failure, Chronic"
HGNC:AMBP	positiveCorrelation	MESH:"Leukocyte Count"
HGNC:AMBP	positiveCorrelation	MESH:"Osteoarthritis, Knee"
HGNC:AMBP	positiveCorrelation	MESH:"Platelet Count"
HGNC:AMBP	positiveCorrelation	MESH:"Pre-Eclampsia"
HGNC:AMBP	positiveCorrelation	MESH:"Reactive Oxygen Species"
HGNC:AMBP	positiveCorrelation	MESH:"Wound Healing"
HGNC:AMBP	positiveCorrelation	MESH:Arthritis
HGNC:AMBP	positiveCorrelation	MESH:Cytokines
HGNC:AMBP	positiveCorrelation	MESH:Hemorrhage
HGNC:AMBP	positiveCorrelation	MESH:Lymphocytes
HGNC:AMBP	positiveCorrelation	MESH:Monocytes
HGNC:ANXA5	decreasesAmountOf	CHEBI:"phosphatidyl-L-serine"
HGNC:ANXA5	decreasesAmountOf	MESH:"Erythrocyte Aggregation"
HGNC:ARG1	positiveCorrelation	HGNC:HPX
HGNC:ARG1	positiveCorrelation	MESH:"Pulmonary Embolism"
HGNC:ARG1	positiveCorrelation	MESH:"Tricuspid Valve Insufficiency"
HGNC:ARG1	positiveCorrelation	MESH:Hemolysis
HGNC:BACH1	positiveCorrelation	CHEBI:heme
HGNC:CASP1	positiveCorrelation	HGNC:NLRP3
HGNC:CCL2	increasesAmountOf	MESH:Inflammation
HGNC:CCL2	increasesAmountOf	MESH:Thrombosis
HGNC:CD163	decreasesAmountOf	MESH:"haptoglobin-hemoglobin complex"
HGNC:CD163	increasesAmountOf	HGNC:HMOX1
HGNC:CD163	negativeCorrelation	CHEBI:"desferrioxamine B"
HGNC:CD163	partOf	complex(a(MESH:"haptoglobin-hemoglobin complex"), p(HGNC:CD163))
HGNC:CD163	positiveCorrelation	HM:erythrophagocytosis
HGNC:CD163	positiveCorrelation	MESH:"Pre-Eclampsia"
HGNC:CD163	positiveCorrelation	MESH:Hematoma
HGNC:CD40LG	increasesAmountOf	MESH:"Blood Coagulation"
HGNC:CD40LG	increasesAmountOf	MESH:"Cell Adhesion Molecules"
HGNC:CD40LG	increasesAmountOf	MESH:Cytokines
HGNC:CD47	negativeCorrelation	MESH:Hematoma
HGNC:CD47	partOf	complex(p(HGNC:CD47), p(HGNC:SIRPA))
HGNC:CD47	positiveCorrelation	CHEBI:"desferrioxamine B"
HGNC:CD55	decreasesAmountOf	MESH:Hemolysis
HGNC:CD55	negativeCorrelation	HP:"Arterial thrombosis"
HGNC:CD55	negativeCorrelation	HP:"Venous thrombosis"
HGNC:CD59	decreasesAmountOf	MESH:Hemolysis
HGNC:CD59	increasesAmountOf	GO:"platelet activation"
HGNC:CD59	increasesAmountOf	HGNC:HBB
HGNC:CD59	increasesAmountOf	HGNC:SELP
HGNC:CD59	increasesAmountOf	HP:Hypercoagulability
HGNC:CD59	increasesAmountOf	MESH:"Cell-Derived Microparticles"
HGNC:CD59	increasesAmountOf	MESH:Stroke
HGNC:CD59	negativeCorrelation	HP:"Arterial thrombosis"
HGNC:CD59	negativeCorrelation	HP:"Paroxysmal nocturnal hemoglobinuria"
HGNC:CD59	negativeCorrelation	HP:"Venous thrombosis"
HGNC:CD59	negativeCorrelation	MESH:"Complement Membrane Attack Complex"
HGNC:CD59	negativeCorrelation	MESH:Hemolysis
HGNC:CD59	positiveCorrelation	HM:"Monocyte-platelet aggregation"
HGNC:CD59	positiveCorrelation	MESH:"Complement Membrane Attack Complex"
HGNC:CD59	positiveCorrelation	MESH:"Guillain-Barre Syndrome"
HGNC:CD59	positiveCorrelation	MESH:"Polyradiculoneuropathy, Chronic Inflammatory Demyelinating"
HGNC:CD59	positiveCorrelation	MESH:Hemolysis
HGNC:CD59	positiveCorrelation	MESH:Stroke
HGNC:CD59	positiveCorrelation	MESH:Thrombosis
HGNC:CXCL8	increasesAmountOf	MESH:Inflammation
HGNC:CXCL8	increasesAmountOf	MESH:Thrombosis
HGNC:EIF2AK1	negativeCorrelation	MESH:"Oxidative Stress"
HGNC:EIF2AK1	positiveCorrelation	GO:"erythrocyte differentiation"
HGNC:EPO	positiveCorrelation	MESH:Thromboembolism
HGNC:EPO	positiveCorrelation	MESH:Thrombosis
HGNC:F13A1	partOf	complex(p(HGNC:F13A1), p(HGNC:F13B))
HGNC:F13A1	positiveCorrelation	MESH:"Clot Retraction"
HGNC:F13B	partOf	complex(p(HGNC:F13A1), p(HGNC:F13B))
HGNC:F2	positiveCorrelation	HGNC:HRG
HGNC:F3	increasesAmountOf	MESH:"Disseminated Intravascular Coagulation"
HGNC:F3	partOf	complex(p(HGNC:F3), p(HGNC:F7))
HGNC:F3	positiveCorrelation	HM:"endothelial lesions"
HGNC:F3	positiveCorrelation	MESH:"Blood Coagulation"
HGNC:F7	partOf	complex(p(HGNC:F3), p(HGNC:F7))
HGNC:FGA	partOf	complex(a(CHEBI:"carbon monoxide"), a(CHEBI:heme), p(HGNC:FGA))
HGNC:FTH1	decreasesAmountOf	CHEBI:"iron(2+)"
HGNC:FTH1	decreasesAmountOf	CHEBI:"oxidised LDL"
HGNC:FTH1	decreasesAmountOf	CHEBI:heme
HGNC:FTH1	decreasesAmountOf	HGNC:MAPK8
HGNC:FTH1	decreasesAmountOf	HGNC:TNF
HGNC:FTH1	decreasesAmountOf	HM:"Heme cytotoxicity"
HGNC:FTH1	decreasesAmountOf	MESH:"Oxidative Stress"
HGNC:HAMP	positiveCorrelation	GO:"iron ion homeostasis"
HGNC:HAMP	positiveCorrelation	MESH:Hemolysis
HGNC:HBB	activityDirectlyNegativelyRegulatesActivityOf	CHEBI:antioxidant
HGNC:HBB	activityDirectlyPositivelyRegulatesActivityOf	MGI:Nfkb1
HGNC:HBB	decreasesAmountOf	CHEBI:"L-arginine"
HGNC:HBB	decreasesAmountOf	CHEBI:"nitric oxide"
HGNC:HBB	decreasesAmountOf	HGNC:ADAMTS13
HGNC:HBB	decreasesAmountOf	HM:"Nitric oxide scavenging"
HGNC:HBB	decreasesAmountOf	MESH:Vasodilation
HGNC:HBB	increasesAmountOf	CHEBI:"iron(2+)"
HGNC:HBB	increasesAmountOf	CHEBI:heme
HGNC:HBB	increasesAmountOf	CHEBI:methemoglobin
HGNC:HBB	increasesAmountOf	CHEBI:nitrate
HGNC:HBB	increasesAmountOf	GO:"cell proliferation"
HGNC:HBB	increasesAmountOf	GO:"endothelial cell activation"
HGNC:HBB	increasesAmountOf	GO:vasoconstriction
HGNC:HBB	increasesAmountOf	HGNC:HMOX1
HGNC:HBB	increasesAmountOf	HGNC:HSPA5
HGNC:HBB	increasesAmountOf	HM:"Endothelial dysfunction"
HGNC:HBB	increasesAmountOf	HM:"Oxidative damage"
HGNC:HBB	increasesAmountOf	HM:"macrophage M1 polarization"
HGNC:HBB	increasesAmountOf	HM:"oxidative reactions"
HGNC:HBB	increasesAmountOf	HM:ferrihemoglobin
HGNC:HBB	increasesAmountOf	MESH:"Blood Pressure"
HGNC:HBB	increasesAmountOf	MESH:"Oxidative Stress"
HGNC:HBB	increasesAmountOf	MESH:"Platelet Activation"
HGNC:HBB	increasesAmountOf	MESH:"Platelet Aggregation"
HGNC:HBB	increasesAmountOf	MESH:"Toxic Actions"
HGNC:HBB	increasesAmountOf	MESH:"Vascular System Injuries"
HGNC:HBB	increasesAmountOf	MESH:"Whole Blood Coagulation Time"
HGNC:HBB	increasesAmountOf	MESH:Hypertension
HGNC:HBB	increasesAmountOf	MESH:Inflammation
HGNC:HBB	increasesAmountOf	MGI:Hmox1
HGNC:HBB	increasesAmountOf	RGD:Tnf
HGNC:HBB	negativeCorrelation	CHEBI:"nitric oxide"
HGNC:HBB	negativeCorrelation	GO:"regulation of glucose-6-phosphatase activity"
HGNC:HBB	negativeCorrelation	HGNC:HP
HGNC:HBB	negativeCorrelation	HP:"Elevated mean arterial pressure"
HGNC:HBB	negativeCorrelation	MESH:"haptoglobin-hemoglobin complex"
HGNC:HBB	negativeCorrelation	MESH:Anemia
HGNC:HBB	negativeCorrelation	MESH:Hematoma
HGNC:HBB	negativeCorrelation	MESH:Kidney
HGNC:HBB	partOf	complex(a(CHEBI:"carbon monoxide"), p(HGNC:HBB))
HGNC:HBB	partOf	complex(a(CHEBI:"nitric oxide"), p(HGNC:HBB))
HGNC:HBB	partOf	complex(a(HM:"Atheroma lipid"), p(HGNC:HBB))
HGNC:HBB	partOf	complex(a(MESH:"Reactive Oxygen Species"), p(HGNC:HBB))
HGNC:HBB	partOf	complex(a(MESH:Lipopolysaccharides), p(HGNC:HBB))
HGNC:HBB	partOf	complex(p(HGNC:HBB), p(MGI:Hp))
HGNC:HBB	partOf	complex(p(HGNC:HBB), p(MGI:Hpx))
HGNC:HBB	positiveCorrelation	CHEBI:"desferrioxamine B"
HGNC:HBB	positiveCorrelation	CHEBI:"iron trichloride"
HGNC:HBB	positiveCorrelation	CHEBI:lactate
HGNC:HBB	positiveCorrelation	GO:vasoconstriction
HGNC:HBB	positiveCorrelation	HGNC:AMBP
HGNC:HBB	positiveCorrelation	HM:"endothelial lesions"
HGNC:HBB	positiveCorrelation	HM:"oxidative reactions"
HGNC:HBB	positiveCorrelation	HM:"vaso-occlusive crisis"
HGNC:HBB	positiveCorrelation	HP:"Paroxysmal nocturnal hemoglobinuria"
HGNC:HBB	positiveCorrelation	MESH:"Blood Transfusion"
HGNC:HBB	positiveCorrelation	MESH:"Brain Diseases"
HGNC:HBB	positiveCorrelation	MESH:"Erythrocyte Deformability"
HGNC:HBB	positiveCorrelation	MESH:"Kidney Diseases"
HGNC:HBB	positiveCorrelation	MESH:"Oxidative Stress"
HGNC:HBB	positiveCorrelation	MESH:"Plaque, Atherosclerotic"
HGNC:HBB	positiveCorrelation	MESH:"Platelet Activation"
HGNC:HBB	positiveCorrelation	MESH:"Platelet Aggregation"
HGNC:HBB	positiveCorrelation	MESH:"Vascular Diseases"
HGNC:HBB	positiveCorrelation	MESH:"Vascular System Injuries"
HGNC:HBB	positiveCorrelation	MESH:Fibrin
HGNC:HBB	positiveCorrelation	MESH:Hemolysis
HGNC:HBB	positiveCorrelation	MESH:Immunomodulation
HGNC:HBB	positiveCorrelation	MESH:Inflammation
HGNC:HBB	positiveCorrelation	MESH:Thrombophilia
HGNC:HBB	positiveCorrelation	MESH:Thrombosis
HGNC:HBB	positiveCorrelation	MESH:Vasoconstriction
HGNC:HMOX1	decreasesAmountOf	GO:"leukocyte migration"
HGNC:HMOX1	decreasesAmountOf	GO:"necroptotic process"
HGNC:HMOX1	decreasesAmountOf	MESH:"Cell Adhesion Molecules"
HGNC:HMOX1	decreasesAmountOf	MESH:Atherosclerosis
HGNC:HMOX1	increasesAmountOf	MESH:"Wound Healing"
HGNC:HMOX1	negativeCorrelation	CHEBI:"desferrioxamine B"
HGNC:HMOX1	negativeCorrelation	HP:atherosclerosis
HGNC:HMOX1	negativeCorrelation	MESH:"Plaque, Atherosclerotic"
HGNC:HMOX1	negativeCorrelation	MESH:"Tricuspid Valve Insufficiency"
HGNC:HMOX1	negativeCorrelation	MESH:Atherosclerosis
HGNC:HMOX1	positiveCorrelation	CHEBI:heme
HGNC:HMOX1	positiveCorrelation	GO:"heme catabolic process"
HGNC:HMOX1	positiveCorrelation	HM:"Atheromatous lesions"
HGNC:HMOX1	positiveCorrelation	HM:erythrophagocytosis
HGNC:HMOX1	positiveCorrelation	MESH:Hematoma
HGNC:HP	decreasesAmountOf	CHEBI:"4-hydroxynon-2-enal"
HGNC:HP	decreasesAmountOf	HGNC:HBB
HGNC:HP	decreasesAmountOf	HM:"oxidative modification of atheroma lipid"
HGNC:HP	decreasesAmountOf	HM:"oxidative reactions"
HGNC:HP	decreasesAmountOf	MESH:"Lipid Peroxidation"
HGNC:HP	decreasesAmountOf	MESH:Inflammation
HGNC:HP	negativeCorrelation	CHEBI:methemoglobin
HGNC:HP	negativeCorrelation	HGNC:HBB
HGNC:HP	negativeCorrelation	HP:"Elevated mean arterial pressure"
